"id_pesquisador","nome_pesquisador","email","historico_projetos","financiamento_anterior","publicacoes","id_instituicao","nome_instituicao","endereco","historico_projetos-2","id_projeto","titulo_projeto","resumo","orcamento_aprovado","cronograma","instituicao_id","funcao_pesquisador_projeto","id_edital","titulo_edital","descricao_edital","criterios","prazo","requisitos","id_proposta","data_submissao","status_proposta","avaliacao","id_financiamento","valor_financiamento","etapas","valor_liberado","data_liberacao","status_financiamento","id_despesa","descricao_despesa","valor_despesa","data_despesa","id_relatorio_progresso","data_submissao_relatorio_progresso","status_projeto","descricao_relatorio_progresso","id_relatorio_financeiro","data_submissao_relatorio_financeiro","valor_gasto","valor_aprovado_relatorio_financeiro","conformidade","id_relatorio_pesquisador_instituicao","descricao_relatorio_pesquisador_instituicao"
7,"Pedro Moreira","pedro.moreira@wearabletech.net","Monitoramento de Bem-Estar de Idosos com Dispositivos Wearables",50000.0,"Tecnologia Wearable para Saúde, Monitoramento Remoto de Pacientes",2,"Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural (INCAPER)","Avenida Jerônimo Monteiro, 1000, Centro, Vitória - ES","Projetos em agricultura e desenvolvimento rural",2,"Análise de Big Data para Previsão de Demandas em Hospitais","Utilização de big data e IA para prever demanda por recursos em hospitais, otimizando o uso de leitos e equipamentos médicos.",100000.0,"Coleta de Dados, Análise, Implementação",2,"Coordenador",4,"Edital de Automação de Processos Públicos com IA","Fomento a soluções baseadas em IA para a automação de processos governamentais, visando redução de custos e aumento de eficiência.","Uso de IA, Automação de processos, Escalabilidade","2025-02-28","Instituições públicas, Startups de tecnologia",4,"2024-09-05","Submetida","Avaliação preliminar do Chatbot Inteligente para Atendimento em Serviços Públicos",2,100000.0,3,50000.0,"2024-07-01","Em Andamento",32,"Manutenção de Infraestrutura",12000.0,"2025-09-01",2,"2024-09-02","Concluído","O sistema de análise de big data para hospitais foi implementado com sucesso e está em operação.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
6,"Camila Rocha","camila.rocha@meddiagnostics.com","Diagnóstico Automatizado com IA em Imagens Médicas",35000.0,"Diagnóstico por Imagem, IA aplicada à Radiologia",2,"Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural (INCAPER)","Avenida Jerônimo Monteiro, 1000, Centro, Vitória - ES","Projetos em agricultura e desenvolvimento rural",2,"Análise de Big Data para Previsão de Demandas em Hospitais","Utilização de big data e IA para prever demanda por recursos em hospitais, otimizando o uso de leitos e equipamentos médicos.",100000.0,"Coleta de Dados, Análise, Implementação",2,"Pesquisador Júnior",4,"Edital de Automação de Processos Públicos com IA","Fomento a soluções baseadas em IA para a automação de processos governamentais, visando redução de custos e aumento de eficiência.","Uso de IA, Automação de processos, Escalabilidade","2025-02-28","Instituições públicas, Startups de tecnologia",4,"2024-09-05","Submetida","Avaliação preliminar do Chatbot Inteligente para Atendimento em Serviços Públicos",2,100000.0,3,50000.0,"2024-07-01","Em Andamento",2,"Pagamento de Bolsas",50000.0,"2024-07-01",2,"2024-09-02","Concluído","O sistema de análise de big data para hospitais foi implementado com sucesso e está em operação.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
17,"Eduardo Lima","eduardo.lima@healthstock.org","IA para Otimização de Estoques em Hospitais",49000.0,"Gestão de Estoques com IA, Otimização de Recursos Hospitalares",25,"Centro Universitário Estácio de Sá de Vitória","Rua Amélia da Cunha Ornelas, 100, Vitória - ES","Pesquisas em direito e administração",25,"IA para Prevenção de Epidemias com Análise de Dados de Mobilidade","Sistema baseado em IA que utiliza dados de mobilidade para prever e mitigar a disseminação de epidemias.",80000.0,"Pesquisa, Desenvolvimento, Testes",25,"Pesquisador Júnior",22,"Edital de IA para Gestão de Telemedicina","Fomento a soluções de IA para gestão e análise de dados em plataformas de telemedicina, melhorando o atendimento remoto de pacientes.","Capacidade de análise, Impacto no atendimento médico, Viabilidade técnica","2027-03-31","Empresas de TI, Instituições de saúde",22,"2024-11-25","Submetida","Avaliação preliminar da IA para Detecção de Doenças Respiratórias",25,80000.0,3,40000.0,"2025-08-15","Concluído",25,"Aquisição de Dados",15000.0,"2025-06-10",25,"2024-09-25","Concluído","O sistema de IA para triagem de pacientes em centros de emergência foi finalizado e implantado.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,"Rodrigo Gomes","rodrigo.gomes@chronicdata.org","Análise de Dados para Prevenção de Doenças Crônicas",25000.0,"Prevenção de Doenças Crônicas com IA, Análise Preditiva em Saúde",4,"Centro Universitário Vila Velha (UVV)","Rua Comissário José Dantas de Melo, Boa Vista, Vila Velha - ES","Pesquisas em ciências da saúde e engenharia biomédica",4,"Chatbots Inteligentes para Atendimento em Serviços Públicos","Criação de chatbots com IA para atendimento automatizado em serviços públicos, visando melhorar a eficiência e reduzir custos.",200000.0,"Desenvolvimento, Treinamento, Implantação",4,"Coordenador",9,"Edital de Análise Preditiva para Doenças Crônicas","Incentivo a soluções que utilizam big data e IA para prever e prevenir doenças crônicas, como diabetes e hipertensão.","Capacidade preditiva, Impacto na saúde, Eficiência dos algoritmos","2025-12-31","Instituições de saúde pública, Empresas de tecnologia",9,"2024-09-30","Reprovada","Plataforma de Recomendação de Tratamentos Médicos não atendeu aos critérios",4,200000.0,2,100000.0,"2024-09-01","Em Andamento",34,"Aquisição de Materiais",15000.0,"2025-09-20",4,"2024-09-04","Concluído","Os chatbots inteligentes para atendimento em serviços públicos já estão em operação em diversas prefeituras.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
28,"Roberta Fernandes","roberta.fernandes@medchatbots.ai","Chatbots com IA para Atendimento em Centros de Saúde",15000.0,"Chatbots Inteligentes para Atendimento Médico, Automação de Serviços de Saúde",19,"Instituto Agronômico de Campinas (IAC)","Avenida Barão de Itapura, 1481, Campinas - SP","Pesquisas em agronomia e sustentabilidade agrícola",19,"Plataforma de Apoio à Decisão para Políticas de Saúde Pública","Criação de uma plataforma de apoio à decisão baseada em big data e IA para auxiliar gestores de saúde pública.",160000.0,"Pesquisa, Desenvolvimento, Implementação",19,"Pesquisador Sênior",21,"Edital de IA para Prevenção de Doenças Respiratórias","Iniciativas que utilizam IA para identificar doenças respiratórias, como COVID-19 e pneumonia, em exames de imagem.","Precisão da IA, Impacto na saúde pública, Sustentabilidade","2027-02-28","Hospitais, Instituições de saúde pública",21,"2024-11-20","Reprovada","Sistema de Monitoramento de Pacientes com IA em UTIs não atendeu aos critérios",19,160000.0,2,60000.0,"2025-05-15","Concluído",19,"Contratação de Serviços Externos",20000.0,"2025-04-01",19,"2024-09-19","Concluído","Os chatbots com IA para atendimento em centros de saúde foram implementados e já estão em uso.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
16,"Sofia Santos","sofia.santos@occupationalhealthdata.com","Data Analytics para Gerenciamento de Saúde Ocupacional",41000.0,"Análise de Dados em Saúde Ocupacional, Monitoramento de Saúde no Trabalho",15,"Instituto de Pesquisas Energéticas e Nucleares (IPEN)","Avenida Professor Lineu Prestes, 2242, São Paulo - SP","Projetos em energia nuclear e tecnologia de materiais",15,"Automação de Processos em Governos Locais com IA","Desenvolvimento de soluções baseadas em IA para automatizar processos burocráticos e aumentar a eficiência de serviços governamentais.",92000.0,"Pesquisa, Desenvolvimento, Implementação",15,"Pesquisador Sênior",15,"Edital de Segurança de Dados Clínicos com Blockchain","Fomento ao desenvolvimento de soluções baseadas em blockchain para garantir a segurança e privacidade dos dados clínicos.","Uso de blockchain, Segurança dos dados, Sustentabilidade","2026-08-31","Empresas de TI, Instituições de saúde",15,"2024-10-25","Reprovada","Automação de Processos em Governos Locais com IA não foi aceita",15,92000.0,2,30000.0,"2025-03-15","Concluído",45,"Viagens para Coleta de Dados",20000.0,"2026-02-15",15,"2024-09-15","Concluído","A plataforma de blockchain para gestão segura de dados clínicos foi finalizada e implantada em hospitais parceiros.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
29,"Paulo Silva","paulo.silva@advancedbigdata.org","Solução Avançada de Big Data para Análise Clínica",16000.0,"Big Data Avançado em Saúde, Análise Clínica em Tempo Real",1,"Universidade Federal do Espírito Santo (UFES)","Avenida Fernando Ferrari, 514, Goiabeiras, Vitória - ES","Projetos em biotecnologia, saúde e sustentabilidade",29,"Solução de Big Data para Análise de Dados Clínicos em Tempo Real - Versão Avançada","Versão aprimorada da solução de Big Data para análise de dados clínicos em tempo real.",120000.0,"Desenvolvimento, Implementação, Validação",1,"Pesquisador Júnior",27,"Edital de IA para Telemedicina e Análise de Dados Clínicos","Projetos focados no desenvolvimento de IA para análise de dados clínicos em plataformas de telemedicina.","Capacidade de análise, Impacto no atendimento médico, Viabilidade técnica","2027-08-31","Empresas de TI, Instituições de saúde",27,"2024-12-15","Reprovada","Solução de IA para Previsão de Demandas de Medicamentos não foi aceita",29,120000.0,2,60000.0,"2025-10-15","Em Andamento",29,"Compra de Licenças de Software",15000.0,"2025-07-30",29,"2024-09-29","Em Andamento","A solução de big data para análise de dados clínicos em tempo real está sendo validada com dados hospitalares.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,"Rodrigo Gomes","rodrigo.gomes@chronicdata.org","Análise de Dados para Prevenção de Doenças Crônicas",25000.0,"Prevenção de Doenças Crônicas com IA, Análise Preditiva em Saúde",13,"Universidade de São Paulo (USP)","Avenida Professor Luciano Gualberto, 380, Butantã, São Paulo - SP","Projetos de inovação em tecnologia e saúde pública",13,"IA para Previsão de Resultados Educacionais em Escolas Públicas","Utilização de IA para prever o desempenho de estudantes com base em dados demográficos e históricos de aprendizado.",85000.0,"Coleta de Dados, Análise, Testes",13,"Pesquisador Júnior",18,"Edital de Análise de Dados para Prevenção de Desastres Naturais","Fomento a soluções que utilizam big data e algoritmos preditivos para monitorar e prever desastres naturais.","Capacidade preditiva, Impacto social, Sustentabilidade da solução","2026-11-30","Instituições públicas, Empresas de tecnologia",18,"2024-11-05","Reprovada","IA para Otimização de Estoques Hospitalares não foi aceita",13,85000.0,2,50000.0,"2025-02-15","Concluído",43,"Aquisição de Dados para Pesquisa",15000.0,"2026-01-20",13,"2024-09-13","Concluído","O sistema de machine learning para detecção de fraudes em saúde já está em operação em grandes hospitais.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,"Ana Torres","ana.torres@smartcitieslab.com","Sistema de Monitoramento de Dados Urbanos para Cidades Inteligentes",20000.0,"Internet das Coisas e Cidades Inteligentes, Big Data na Gestão Urbana",20,"Fundação Oswaldo Cruz (FIOCRUZ)","Avenida Brasil, 4365, Manguinhos, Rio de Janeiro - RJ","Projetos em saúde pública e desenvolvimento de vacinas",20,"Aplicação de Machine Learning para Identificação de Fraudes em Saúde","Desenvolvimento de algoritmos de machine learning para identificar fraudes em processos de reembolso de saúde.",85000.0,"Pesquisa, Desenvolvimento, Testes",20,"Pesquisador Júnior",19,"Edital de Chatbots com IA para Atendimento em Centros de Saúde","Fomento a projetos de chatbots inteligentes para atendimento automatizado em centros de saúde, melhorando o acesso a informações e triagem inicial.","Capacidade de interação, Impacto na saúde, Escalabilidade","2026-12-31","Empresas de tecnologia, Instituições de saúde",19,"2024-11-10","Submetida","Avaliação preliminar da Plataforma de Apoio à Decisão para Políticas de Saúde Pública",20,85000.0,3,50000.0,"2025-06-01","Em Andamento",50,"Publicação de Resultados de Pesquisa",8000.0,"2026-04-10",20,"2024-09-20","Em Andamento","A solução de IA para gerenciamento de dados clínicos em tempo real está em fase de integração com sistemas de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,"Leonardo Martins","leonardo.martins@triagemmed.org","Solução de IA para Triagem de Pacientes em Pronto Socorro",29000.0,"IA em Triagem Médica, Automação de Atendimento em Emergências",25,"Centro Universitário Estácio de Sá de Vitória","Rua Amélia da Cunha Ornelas, 100, Vitória - ES","Pesquisas em direito e administração",25,"IA para Prevenção de Epidemias com Análise de Dados de Mobilidade","Sistema baseado em IA que utiliza dados de mobilidade para prever e mitigar a disseminação de epidemias.",80000.0,"Pesquisa, Desenvolvimento, Testes",25,"Coordenador",22,"Edital de IA para Gestão de Telemedicina","Fomento a soluções de IA para gestão e análise de dados em plataformas de telemedicina, melhorando o atendimento remoto de pacientes.","Capacidade de análise, Impacto no atendimento médico, Viabilidade técnica","2027-03-31","Empresas de TI, Instituições de saúde",22,"2024-11-25","Submetida","Avaliação preliminar da IA para Detecção de Doenças Respiratórias",25,80000.0,3,40000.0,"2025-08-15","Concluído",55,"Aquisição de Softwares",12000.0,"2026-06-01",25,"2024-09-25","Concluído","O sistema de IA para triagem de pacientes em centros de emergência foi finalizado e implantado.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,"Ana Torres","ana.torres@smartcitieslab.com","Sistema de Monitoramento de Dados Urbanos para Cidades Inteligentes",20000.0,"Internet das Coisas e Cidades Inteligentes, Big Data na Gestão Urbana",1,"Universidade Federal do Espírito Santo (UFES)","Avenida Fernando Ferrari, 514, Goiabeiras, Vitória - ES","Projetos em biotecnologia, saúde e sustentabilidade",1,"Plataforma de Inteligência Artificial para Saúde Pública","Desenvolvimento de uma plataforma de IA para analisar dados de saúde e auxiliar em diagnósticos e políticas de saúde pública.",50000.0,"Desenvolvimento, Implementação",1,"Pesquisador Sênior",8,"Edital de Wearables para Monitoramento de Saúde de Idosos","Projetos que visam o desenvolvimento de dispositivos wearables para monitorar a saúde de idosos e prevenir emergências médicas.","Inovação em dispositivos, Impacto na saúde, Sustentabilidade","2025-10-31","Empresas de tecnologia vestível, Instituições de saúde",8,"2024-09-25","Aprovada","Monitoramento de Bem-Estar de Idosos com Wearables aprovado com distinção",1,50000.0,2,25000.0,"2024-06-01","Em Andamento",31,"Compra de Equipamentos de TI",25000.0,"2025-08-20",1,"2024-09-01","Em Andamento","A plataforma de IA para saúde está em fase de desenvolvimento de algoritmos preditivos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,"Lucas Almeida","lucas.almeida@projetosaude.org","Plataforma de Inteligência Artificial para Saúde, Análise de Big Data para Saúde Pública",10000.0,"Análise de Dados em Saúde Pública, IA aplicada à Medicina",2,"Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural (INCAPER)","Avenida Jerônimo Monteiro, 1000, Centro, Vitória - ES","Projetos em agricultura e desenvolvimento rural",30,"Sistema de IA para Triagem de Pacientes em Centros de Emergência","Desenvolvimento de sistema de IA para melhorar a triagem em emergências.",90000.0,"Pesquisa, Desenvolvimento, Testes, Implementação",2,"Pesquisador Sênior",28,"Edital V2 para Inovações em IA para Saúde","Seleção de projetos que visam desenvolver inovações em Inteligência Artificial aplicada à saúde, com foco em diagnóstico e tratamento automatizado.","Impacto no setor de saúde, Uso de IA, Viabilidade técnica","2024-12-31","Instituições de ensino superior, Empresas de tecnologia",28,"2024-12-20","Submetida","Avaliação preliminar da Solução de Big Data para Análise de Dados Clínicos em Tempo Real",30,90000.0,2,45000.0,"2025-11-01","Em Andamento",30,"Viagens para Pesquisa",20000.0,"2025-08-10",30,"2024-09-30","Concluído","O sistema de IA para triagem de pacientes em centros de emergência foi finalizado e validado.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
10,"Laura Costa","laura.costa@utimonitoring.org","Sistema de Monitoramento de Pacientes com IA em UTIs",30000.0,"Monitoramento Inteligente em UTIs, IA aplicada a Cuidados Intensivos",3,"Faculdade Multivix Vitória","Rua Dr. João Carlos de Souza, Santa Lúcia, Vitória - ES","Projetos na área de saúde, tecnologia e engenharia",3,"Sistema de Monitoramento de Dados Urbanos para Cidades Inteligentes","Desenvolvimento de um sistema de monitoramento de dados de infraestrutura e trânsito em tempo real, utilizando big data e IoT.",75000.0,"Desenvolvimento, Testes, Implementação",3,"Pesquisador Júnior",1,"Edital para Inovações em IA para Saúde","Seleção de projetos que visam desenvolver inovações em Inteligência Artificial aplicada à saúde, com foco em diagnóstico e tratamento automatizado.","Impacto no setor de saúde, Uso de IA, Viabilidade técnica","2024-09-30","Instituições de ensino superior, Empresas de tecnologia",1,"2024-08-01","Submetida","Avaliação preliminar da Plataforma de Inteligência Artificial para Saúde",3,75000.0,4,75000.0,"2024-08-01","Concluído",3,"Compra de Materiais",20000.0,"2024-08-10",3,"2024-09-03","Em Andamento","O projeto de cidades inteligentes está na fase de coleta de dados urbanos para monitoramento em tempo real.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
